t_rel target_x target_y target_z filtered_x filtered_y filtered_z raw_yaw filter_yaw center_x center_y center_r center_vx center_vy solve_ok time_cost dx_raw dy_raw dpos_raw dx_flt dy_flt dpos_flt dyaw mutation res_x res_y res_norm yaw_from_neg90 err_raw_x err_raw_y err_flt_x err_flt_y
7.016667 3.012060 0.193258 0.209664 2.938200 0.187662 0.203643 -0.425711 -0.473767 3.250540 0.027522 0.350998 -0.008777 0.022429 1 0.268972 0.081450 0.018510 0.083527 0.009930 0.014319 0.017425 -0.002140 0 -0.093529 0.485406 0.494335 1.145085 0.069341 0.164718 -0.004519 0.159122
7.033333 2.987570 0.205037 0.208427 2.947390 0.201871 0.204850 -0.496268 -0.515721 3.252890 0.028684 0.351178 -0.005626 0.023938 1 0.200160 -0.024490 0.011779 0.027175 0.009190 0.014209 0.016922 -0.070557 0 -0.098108 0.485167 0.494987 1.074528 0.044851 0.176497 0.004671 0.173331
7.050000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.496268 -0.515721 3.252890 0.028684 0.351178 -0.005626 0.023938 0 0.200160 -2.987570 -0.205037 2.994598 -2.947390 -0.201871 2.954295 0.000000 1 -3.085678 0.280130 3.098367 1.074528 -2.942719 -0.028540 -2.942719 -0.028540
7.066667 3.041460 0.233782 0.214162 2.959930 0.218570 0.206496 -0.583697 -0.563899 3.257310 0.030511 0.351849 -0.000132 0.027867 1 0.212236 3.041460 0.233782 3.050432 2.959930 0.218570 2.967989 -0.087429 1 -0.021942 0.496864 0.497349 0.987099 0.098741 0.205242 0.017211 0.190030
7.083333 3.055570 0.246548 0.215837 2.973570 0.234187 0.208171 -0.633843 -0.612374 3.261820 0.031701 0.352265 0.005510 0.030063 1 0.204807 0.014110 0.012766 0.019028 0.013640 0.015617 0.020735 -0.050146 0 0.002377 0.498687 0.498693 0.936953 0.112851 0.218008 0.030851 0.205647
7.100000 3.179190 0.267887 0.225850 2.993300 0.248889 0.210359 -0.645861 -0.656185 3.272840 0.033638 0.352814 0.019446 0.033242 1 0.203208 0.123620 0.021339 0.125448 0.019730 0.014702 0.024605 -0.012018 1 0.118704 0.516000 0.529478 0.924935 0.236471 0.239347 0.050581 0.220349
7.116667 3.157520 0.276839 0.225293 3.012050 0.262769 0.212477 -0.709683 -0.702541 3.281510 0.034639 0.353055 0.030175 0.034329 1 0.264546 -0.021670 0.008952 0.023446 0.018750 0.013880 0.023328 -0.063822 0 0.106058 0.510017 0.520927 0.861113 0.214801 0.248299 0.069331 0.234229
7.133333 3.015820 0.274539 0.215882 3.024050 0.275548 0.214065 -0.799790 -0.754564 3.281020 0.033951 0.352711 0.029056 0.032053 1 0.277728 -0.141700 -0.002300 0.141719 0.012000 0.012779 0.017530 -0.090107 1 -0.012232 0.486377 0.486531 0.771006 0.073101 0.245999 0.081331 0.247008
7.150000 2.941240 -0.186338 0.133168 3.022060 -0.199845 0.200471 0.616687 0.750406 3.275230 0.036201 0.346141 0.025516 0.037151 1 0.254245 -0.074580 -0.460877 0.466872 -0.001990 -0.475393 0.475397 1.416477 1 -0.534176 0.059843 0.537517 2.187483 -0.001479 -0.214878 0.079341 -0.228385
7.166667 2.939000 -0.173933 0.133086 3.004820 -0.182834 0.188427 0.566327 0.685948 3.271160 0.035177 0.344188 0.021787 0.034926 1 0.267315 -0.002240 0.012405 0.012606 -0.017240 0.017011 0.024220 -0.050360 0 -0.516829 0.081342 0.523191 2.137123 -0.003719 -0.202473 0.062101 -0.211374
7.183333 2.910680 -0.159428 0.131497 2.988110 -0.166820 0.177833 0.528412 0.624346 3.266690 0.033894 0.343354 0.016832 0.032031 1 0.199400 -0.028320 0.014505 0.031819 -0.016710 0.016014 0.023145 -0.037915 0 -0.529116 0.103202 0.539087 2.099208 -0.032039 -0.187968 0.045391 -0.195360
7.200000 2.883800 -0.144884 0.129961 2.971970 -0.150960 0.168602 0.484816 0.564630 3.261740 0.032585 0.343007 0.010930 0.029021 1 0.288765 -0.026880 0.014544 0.030562 -0.016140 0.015860 0.022628 -0.043596 0 -0.537797 0.126010 0.552362 2.055612 -0.058919 -0.173424 0.029251 -0.179500
7.216667 2.924010 -0.133200 0.131530 2.959230 -0.134934 0.160814 0.420771 0.504023 3.259700 0.030784 0.343136 0.008581 0.024983 1 0.201836 0.040210 0.011684 0.041873 -0.012740 0.016026 0.020473 -0.064045 0 -0.475849 0.149221 0.498697 1.991567 -0.018709 -0.161740 0.016511 -0.163474
7.233333 2.922530 -0.119066 0.131440 2.948160 -0.118782 0.154230 0.367267 0.444010 3.258310 0.028750 0.343446 0.006900 0.020407 1 0.264171 -0.001480 0.014134 0.014211 -0.011070 0.016152 0.019581 -0.053504 0 -0.459100 0.172727 0.490517 1.938063 -0.020189 -0.147606 0.005441 -0.147322
7.250000 2.929280 -0.105031 0.132083 2.938750 -0.102268 0.148772 0.290095 0.381423 3.257980 0.025766 0.343954 0.006434 0.013918 1 0.238131 0.006750 0.014035 0.015574 -0.009410 0.016514 0.019007 -0.077172 0 -0.427086 0.198786 0.471082 1.860891 -0.013439 -0.133571 -0.003969 -0.130808
7.266667 2.923060 -0.089543 0.132017 2.930980 -0.085738 0.144244 0.243487 0.320589 3.257790 0.022776 0.344353 0.006091 0.007392 1 0.265337 -0.006220 0.015488 0.016690 -0.007770 0.016530 0.018265 -0.046608 0 -0.417749 0.221876 0.473015 1.814283 -0.019659 -0.118084 -0.011739 -0.114278
7.283333 2.857060 -0.073164 0.129369 2.922370 -0.070213 0.140404 0.260427 0.269758 3.254180 0.021531 0.344259 0.001438 0.004204 1 0.287072 -0.066000 0.016379 0.068002 -0.008610 0.015525 0.017753 0.016940 0 -0.485764 0.237955 0.540916 1.831223 -0.085659 -0.101705 -0.020349 -0.098754
7.300000 2.894300 -0.058919 0.131039 2.916500 -0.053953 0.137287 0.160010 0.212359 3.253090 0.018619 0.344325 0.000061 -0.002198 1 0.259296 0.037240 0.014246 0.039872 -0.005870 0.016261 0.017288 -0.100417 0 -0.413651 0.262388 0.489852 1.730806 -0.048419 -0.087459 -0.026219 -0.082493
7.316667 2.857840 -0.042491 0.130005 2.910340 -0.037964 0.134759 0.132691 0.158709 3.250180 0.016430 0.344170 -0.003614 -0.007029 1 0.274237 -0.036460 0.016428 0.039990 -0.006160 0.015989 0.017134 -0.027319 0 -0.437874 0.282224 0.520946 1.703487 -0.084879 -0.071031 -0.032379 -0.066504
7.333333 2.874240 -0.028139 0.131061 2.906320 -0.022327 0.132790 0.090228 0.106478 3.248250 0.014218 0.343872 -0.005896 -0.011891 1 0.286558 0.016400 0.014352 0.021793 -0.004020 0.015637 0.016145 -0.042463 0 -0.404995 0.300117 0.504074 1.661025 -0.068479 -0.056679 -0.036399 -0.050868
7.350000 2.854750 -0.011683 0.130181 2.902330 -0.006860 0.131147 0.068793 0.058217 3.245270 0.013127 0.343520 -0.009481 -0.014291 1 0.212624 -0.019490 0.016456 0.025508 -0.003990 0.015467 0.015973 -0.021435 0 -0.414133 0.317898 0.522078 1.639589 -0.087969 -0.040223 -0.040389 -0.035401
7.366667 2.862390 0.003575 0.131680 2.899480 0.007670 0.130073 0.097886 0.020242 3.242570 0.014616 0.343162 -0.012632 -0.011532 1 0.271375 0.007640 0.015258 0.017064 -0.002850 0.014530 0.014807 0.029093 0 -0.413717 0.330479 0.529507 1.668682 -0.080329 -0.024965 -0.043239 -0.020871
7.383333 2.859870 0.019711 0.131600 2.897180 0.023123 0.129213 0.007808 -0.024299 3.240020 0.014791 0.342940 -0.015618 -0.011258 1 0.285040 -0.002520 0.016136 0.016332 -0.002300 0.015453 0.015624 -0.090078 0 -0.382828 0.347850 0.517259 1.578604 -0.082849 -0.008829 -0.045539 -0.005417
7.400000 2.868280 0.035966 0.132613 2.896060 0.038810 0.128686 -0.046524 -0.070005 3.238000 0.014834 0.342778 -0.017876 -0.011158 1 0.560766 0.008410 0.016255 0.018302 -0.001120 0.015687 0.015727 -0.054332 0 -0.353778 0.363539 0.507267 1.524272 -0.074439 0.007426 -0.046659 0.010270
7.416667 2.858860 0.051354 0.132828 2.894750 0.053998 0.128399 -0.052682 -0.110351 3.235400 0.016254 0.342733 -0.020900 -0.008379 1 0.200160 -0.009420 0.015388 0.018043 -0.001310 0.015188 0.015244 -0.006158 0 -0.358493 0.377358 0.520496 1.518114 -0.083859 0.022814 -0.047969 0.025458
7.433333 2.870820 0.066849 0.134291 2.894730 0.069235 0.128420 -0.102304 -0.151650 3.233520 0.017460 0.342719 -0.022958 -0.006085 1 0.271840 0.011960 0.015495 0.019574 -0.000020 0.015237 0.015237 -0.049622 0 -0.327700 0.390316 0.509641 1.468492 -0.071899 0.038309 -0.047989 0.040694
7.450000 2.898120 0.083109 0.136395 2.896240 0.083976 0.128711 -0.095595 -0.186368 3.233240 0.020431 0.342944 -0.022983 -0.000420 1 0.227315 0.027300 0.016260 0.031776 0.001510 0.014741 0.014818 0.006709 0 -0.302386 0.404056 0.504677 1.475201 -0.044599 0.054569 -0.046479 0.055436
7.466667 2.879390 0.097864 0.136117 2.897560 0.099285 0.129096 -0.186185 -0.228052 3.231730 0.021728 0.343050 -0.024583 0.001906 1 0.201835 -0.018730 0.014755 0.023844 0.001320 0.015309 0.015366 -0.090590 0 -0.288838 0.413257 0.504191 1.384611 -0.063329 0.069324 -0.045159 0.070745
7.483333 2.899820 0.113695 0.137810 2.900300 0.114308 0.129666 -0.212636 -0.267518 3.231330 0.023575 0.343244 -0.024732 0.005212 1 0.203497 0.020430 0.015831 0.025846 0.002740 0.015023 0.015271 -0.026451 0 -0.259073 0.425633 0.498279 1.358160 -0.042899 0.085155 -0.042419 0.085768
7.500000 2.886660 0.127881 0.137774 2.903070 0.129447 0.130301 -0.285459 -0.311130 3.229890 0.024351 0.343300 -0.026175 0.006365 1 0.198130 -0.013160 0.014186 0.019350 0.002770 0.015139 0.015390 -0.072823 0 -0.246557 0.432938 0.498222 1.285337 -0.056059 0.099341 -0.039649 0.100907
7.516667 2.907040 0.143291 0.139649 2.907370 0.144288 0.131123 -0.324583 -0.354023 3.229440 0.025253 0.343364 -0.026301 0.007699 1 0.226319 0.020380 0.015410 0.025550 0.004300 0.014841 0.015451 -0.039124 0 -0.212897 0.443473 0.491928 1.246213 -0.035679 0.114751 -0.035349 0.115748
7.533333 2.894320 0.156818 0.139962 2.911560 0.158974 0.132038 -0.385775 -0.399184 3.227890 0.025536 0.343322 -0.027809 0.007801 1 0.275847 -0.012720 0.013527 0.018568 0.004190 0.014686 0.015272 -0.061192 0 -0.204386 0.449372 0.493669 1.185021 -0.048399 0.128278 -0.031159 0.130434
7.550000 2.907840 0.171043 0.142145 2.916860 0.173230 0.133206 -0.428588 -0.443959 3.226830 0.025799 0.343248 -0.028639 0.007802 1 0.282385 0.013520 0.014225 0.019625 0.005300 0.014256 0.015209 -0.042813 0 -0.176341 0.457447 0.490259 1.142208 -0.034879 0.142503 -0.025859 0.144690
7.566667 2.938480 0.186296 0.144053 2.923980 0.187093 0.134408 -0.463173 -0.487322 3.227260 0.026373 0.343228 -0.027533 0.008375 1 0.271512 0.030640 0.015253 0.034227 0.007120 0.013863 0.015585 -0.034585 0 -0.135429 0.466988 0.486230 1.107623 -0.004239 0.157756 -0.018739 0.158553
7.583333 2.963720 0.200920 0.146275 2.932610 0.200602 0.135746 -0.502546 -0.530052 3.228750 0.027070 0.343235 -0.025075 0.009148 1 0.216379 0.025240 0.014624 0.029171 0.008630 0.013509 0.016030 -0.039373 0 -0.099708 0.474647 0.485007 1.068250 0.021001 0.172380 -0.010109 0.172062
7.600000 2.926950 0.210752 0.145684 2.939800 0.213784 0.137115 -0.572601 -0.576235 3.227440 0.026871 0.343040 -0.026213 0.008195 1 0.267340 -0.036770 0.009832 0.038062 0.007190 0.013182 0.015015 -0.070055 0 -0.114624 0.472204 0.485917 0.998195 -0.015769 0.182212 -0.002919 0.185244
7.616667 2.924310 0.222452 0.146524 2.947140 0.226493 0.138529 -0.624673 -0.623170 3.225490 0.026443 0.342780 -0.028142 0.006821 1 0.201497 -0.002640 0.011700 0.011994 0.007340 0.012709 0.014676 -0.052072 0 -0.100711 0.474057 0.484636 0.946123 -0.018409 0.193912 0.004421 0.197953
7.633333 2.991580 0.238986 0.150307 2.957860 0.238720 0.140028 -0.649265 -0.667198 3.227070 0.026666 0.342693 -0.025501 0.006675 1 0.252250 0.067270 0.016534 0.069272 0.010720 0.012227 0.016261 -0.024592 0 -0.028297 0.485285 0.486109 0.921531 0.048861 0.210446 0.015141 0.210180
7.650000 3.015670 0.251650 0.153641 2.969930 0.250510 0.141842 -0.697379 -0.711698 3.229360 0.026759 0.342587 -0.021981 0.006265 1 0.281194 0.024090 0.012664 0.027216 0.012070 0.011790 0.016873 -0.048114 0 0.006323 0.487493 0.487534 0.873417 0.072951 0.223110 0.027211 0.221970
7.666667 3.054970 0.265319 0.156110 2.983880 0.261870 0.143649 -0.735402 -0.755302 3.233290 0.027036 0.342569 -0.016441 0.006197 1 0.300436 0.039300 0.013669 0.041609 0.013950 0.011360 0.017990 -0.038023 0 0.051505 0.492319 0.495005 0.835394 0.112251 0.236779 0.041161 0.233330
7.683333 3.066440 0.275973 0.158219 2.998310 0.272732 0.145593 -0.783991 -0.799474 3.237080 0.027144 0.342526 -0.011192 0.005799 1 0.250903 0.011470 0.010654 0.015655 0.014430 0.010862 0.018061 -0.048589 0 0.071221 0.491372 0.496507 0.786805 0.123721 0.247433 0.055591 0.244192
7.700000 2.973220 -0.188034 0.197611 2.975580 -0.192327 0.155502 0.578392 0.704774 3.233650 0.027162 0.338790 -0.013806 0.006655 1 0.263228 -0.093220 -0.464007 0.473278 -0.022730 -0.465059 0.465614 1.362383 1 -0.445639 0.068487 0.450871 2.149188 0.030501 -0.216574 0.032861 -0.220867
7.716667 3.105970 0.297409 0.162465 3.029920 0.294291 0.156364 -0.876761 -0.908406 3.238100 0.027379 0.338495 -0.007570 0.006158 1 0.268284 0.132750 0.485443 0.503267 0.054340 0.486618 0.489643 -1.455153 1 0.128061 0.486546 0.503117 0.694035 0.163251 0.268869 0.087201 0.265751
7.733333 2.994080 -0.163534 0.198637 2.957850 -0.163902 0.164392 0.455551 0.593739 3.237780 0.025051 0.337739 -0.007581 0.002224 1 0.267132 -0.111890 -0.460943 0.474329 -0.072070 -0.458193 0.463826 1.332312 1 -0.392291 0.114711 0.408718 2.026347 0.051361 -0.192074 0.015131 -0.192442
7.750000 2.937680 -0.147237 0.195059 2.945040 -0.148432 0.170863 0.446035 0.532406 3.236100 0.023045 0.337814 -0.009815 -0.001290 1 0.282495 -0.056400 0.016297 0.058707 -0.012810 0.015470 0.020085 -0.009516 0 -0.444150 0.134482 0.464063 2.016831 -0.005039 -0.175777 0.002321 -0.176972
7.766667 2.924150 -0.132353 0.194318 2.933430 -0.132800 0.176137 0.391931 0.471695 3.234680 0.020867 0.338178 -0.011759 -0.005119 1 0.272500 -0.013530 0.014884 0.020115 -0.011610 0.015632 0.019472 -0.054104 0 -0.439705 0.159315 0.467677 1.962727 -0.018569 -0.160893 -0.009289 -0.161340
7.783333 2.935570 -0.118687 0.195374 2.923870 -0.116877 0.180497 0.323097 0.409625 3.234680 0.018071 0.338842 -0.011911 -0.010157 1 0.263305 0.011420 0.013666 0.017809 -0.009560 0.015923 0.018572 -0.068834 0 -0.406694 0.184551 0.446608 1.893893 -0.007149 -0.147227 -0.018849 -0.145417
7.800000 2.953820 -0.104687 0.196272 2.916270 -0.100283 0.183989 0.225809 0.342564 3.236360 0.013871 0.339843 -0.009944 -0.017901 1 0.272534 0.018250 0.014000 0.023001 -0.007600 0.016594 0.018252 -0.097288 0 -0.358629 0.212658 0.416939 1.796605 0.011101 -0.133227 -0.026449 -0.128823
7.816667 2.919850 -0.088272 0.194352 2.909880 -0.084295 0.186828 0.223544 0.283618 3.236660 0.010953 0.340379 -0.009637 -0.023227 1 0.266188 -0.033970 0.016415 0.037728 -0.006390 0.015988 0.017217 -0.002265 0 -0.392268 0.232685 0.456088 1.794340 -0.022869 -0.116812 -0.032839 -0.112836
7.833333 2.937250 -0.073410 0.196014 2.906030 -0.068310 0.189272 0.174107 0.225718 3.238170 0.007960 0.340786 -0.007679 -0.028712 1 0.279272 0.017400 0.014862 0.022883 -0.003850 0.015985 0.016442 -0.049437 0 -0.359954 0.254264 0.440701 1.744903 -0.005469 -0.101950 -0.036689 -0.096851
7.850000 2.901420 -0.056791 0.193625 2.901870 -0.052226 0.191151 0.122544 0.168423 3.238050 0.004936 0.341003 -0.007789 -0.034158 1 0.271093 -0.035830 0.016619 0.039497 -0.004160 0.016084 0.016613 -0.051563 0 -0.378313 0.276719 0.468716 1.693340 -0.041299 -0.085331 -0.040849 -0.080766
7.866667 2.913770 -0.041698 0.195073 2.899820 -0.036428 0.192826 0.082680 0.113266 3.238650 0.002115 0.341017 -0.006834 -0.039177 1 0.243068 0.012350 0.015093 0.019502 -0.002050 0.015798 0.015930 -0.039864 0 -0.353043 0.296039 0.460737 1.653476 -0.028949 -0.070238 -0.042899 -0.064969
7.883333 2.879080 -0.025718 0.193074 2.897310 -0.021149 0.194150 0.070069 0.063596 3.237390 0.000508 0.340768 -0.008211 -0.041683 1 0.275098 -0.034690 0.015980 0.038194 -0.002510 0.015279 0.015484 -0.012611 0 -0.382168 0.313705 0.494432 1.640865 -0.063639 -0.054259 -0.045409 -0.049689
7.900000 2.860530 -0.009174 0.192443 2.894760 -0.005344 0.195250 -0.000958 0.011091 3.235310 -0.001567 0.340572 -0.010645 -0.044882 1 0.261452 -0.018550 0.016545 0.024856 -0.002550 0.015805 0.016010 -0.071027 0 -0.374454 0.332965 0.501080 1.569838 -0.082189 -0.037714 -0.047959 -0.033884
7.916667 2.834730 0.005789 0.191298 2.891640 0.009345 0.196153 0.027459 -0.030742 3.231690 -0.001112 0.340208 -0.014956 -0.043062 1 0.272341 -0.025800 0.014962 0.029825 -0.003120 0.014689 0.015017 0.028417 0 -0.406301 0.346980 0.534299 1.598255 -0.107989 -0.022752 -0.051079 -0.019195
7.933333 2.858170 0.022157 0.193480 2.890350 0.024311 0.197030 -0.011901 -0.072027 3.229470 -0.000157 0.340003 -0.017409 -0.040129 1 0.280652 0.023440 0.016368 0.028589 -0.001290 0.014965 0.015021 -0.039360 0 -0.367254 0.362293 0.515879 1.558895 -0.084549 -0.006384 -0.052369 -0.004230
7.950000 2.857860 0.037695 0.193840 2.889410 0.039112 0.197777 -0.030704 -0.110062 3.227270 0.001776 0.339920 -0.019826 -0.035297 1 0.275967 -0.000310 0.015538 0.015541 -0.000940 0.014802 0.014832 -0.018803 0 -0.358975 0.375679 0.519613 1.540092 -0.084859 0.009155 -0.053309 0.010572
7.966667 2.880590 0.053504 0.195982 2.889840 0.053611 0.198538 -0.032687 -0.142967 3.226380 0.005166 0.340013 -0.020553 -0.027705 1 0.262156 0.022730 0.015808 0.027687 0.000430 0.014498 0.014505 -0.001983 0 -0.334678 0.388169 0.512528 1.538109 -0.062129 0.024963 -0.052879 0.025070
7.983333 2.875730 0.069038 0.196598 2.890510 0.068621 0.199304 -0.098936 -0.179774 3.225230 0.007789 0.340205 -0.021662 -0.021739 1 0.263406 -0.004860 0.015534 0.016277 0.000670 0.015010 0.015025 -0.066249 0 -0.315896 0.399789 0.509531 1.471860 -0.066989 0.040497 -0.052209 0.040080
8.000000 2.896290 0.085022 0.198567 2.892430 0.083438 0.200087 -0.114893 -0.213445 3.225250 0.011300 0.340548 -0.021300 -0.014202 1 0.272853 0.020560 0.015984 0.026042 0.001920 0.014817 0.014941 -0.015957 0 -0.289919 0.412024 0.503803 1.455903 -0.046429 0.056481 -0.050289 0.054897
8.016667 2.917700 0.101138 0.200706 2.895760 0.098322 0.200927 -0.150564 -0.246928 3.226410 0.014976 0.340987 -0.019496 -0.006529 1 0.278250 0.021410 0.016116 0.026798 0.003330 0.014884 0.015252 -0.035671 0 -0.257563 0.423292 0.495494 1.420232 -0.025019 0.072598 -0.046959 0.069782
8.033333 2.927190 0.116707 0.201951 2.900130 0.113447 0.201783 -0.211034 -0.283534 3.227900 0.017939 0.341405 -0.017292 -0.000439 1 0.271331 0.009490 0.015569 0.018233 0.004370 0.015125 0.015744 -0.060470 0 -0.229196 0.432599 0.489563 1.359762 -0.015529 0.088167 -0.042589 0.084907
8.050000 2.962130 0.133263 0.204406 2.906290 0.128237 0.202632 -0.221570 -0.316351 3.231290 0.021851 0.341969 -0.012718 0.007276 1 0.285843 0.034940 0.016556 0.038664 0.006160 0.014790 0.016022 -0.010536 0 -0.194008 0.445021 0.485472 1.349226 0.019411 0.104723 -0.036429 0.099697
8.066667 2.953900 0.147720 0.204875 2.912830 0.143436 0.203560 -0.309316 -0.355994 3.233710 0.024122 0.342342 -0.009441 0.011626 1 0.269468 -0.008230 0.014457 0.016635 0.006540 0.015199 0.016546 -0.087746 0 -0.175599 0.449693 0.482762 1.261480 0.011181 0.119180 -0.029889 0.114896
8.083333 2.971350 0.163002 0.206589 2.920570 0.158390 0.204532 -0.351139 -0.395698 3.236780 0.026296 0.342698 -0.005377 0.015596 1 0.206441 0.017450 0.015282 0.023196 0.007740 0.014954 0.016838 -0.041823 0 -0.147553 0.458493 0.481651 1.219657 0.028631 0.134462 -0.022149 0.129850
8.100000 3.011540 0.179142 0.210674 2.930420 0.172927 0.205776 -0.376242 -0.433260 3.241820 0.028881 0.343104 0.001126 0.020152 1 0.189693 0.040190 0.016140 0.043310 0.009850 0.014537 0.017560 -0.025103 0 -0.104214 0.469366 0.480796 1.194554 0.068821 0.150602 -0.012299 0.144387
8.116667 3.008560 0.192823 0.211095 2.940560 0.187424 0.207004 -0.441140 -0.474166 3.246060 0.030639 0.343377 0.006503 0.022973 1 0.265493 -0.002980 0.013681 0.014002 0.010140 0.014497 0.017691 -0.064898 0 -0.090888 0.472688 0.481346 1.129656 0.065841 0.164283 -0.002159 0.158884
8.133333 3.013910 0.206101 0.212465 2.951350 0.201601 0.208321 -0.497848 -0.516996 3.249970 0.031808 0.343521 0.011404 0.024494 1 0.284611 0.005350 0.013278 0.014315 0.010790 0.014177 0.017816 -0.056708 0 -0.072016 0.476114 0.481530 1.072948 0.071191 0.177561 0.008631 0.173061
8.150000 3.015780 0.219092 0.213327 2.962580 0.215480 0.209656 -0.556794 -0.561866 3.253310 0.032446 0.343556 0.015508 0.024916 1 0.267766 0.001870 0.012991 0.013125 0.011230 0.013879 0.017853 -0.058946 0 -0.055972 0.478310 0.481573 1.014002 0.073061 0.190552 0.019861 0.186940
8.166667 3.081410 0.235837 0.219219 2.976940 0.228778 0.211318 -0.578106 -0.603621 3.259900 0.033687 0.343696 0.023690 0.026362 1 0.203285 0.065630 0.016745 0.067733 0.014360 0.013298 0.019572 -0.021312 0 0.009319 0.489995 0.490084 0.992690 0.138691 0.207297 0.034221 0.200238
8.183333 3.087700 -0.237449 0.144150 3.050080 -0.237099 0.199942 0.775219 0.902761 3.262070 0.031557 0.342219 0.027919 0.022092 1 0.218705 0.006290 -0.473286 0.473328 0.073140 -0.465877 0.471583 1.353325 1 -0.413880 -0.024570 0.414608 2.346015 0.144981 -0.265989 0.107361 -0.265639
8.200000 3.047450 -0.224077 0.141925 3.035240 -0.224953 0.189623 0.738935 0.841214 3.262870 0.029616 0.341497 0.029724 0.018172 1 0.274950 -0.040250 0.013372 0.042413 -0.014840 0.012146 0.019177 -0.036284 0 -0.445419 -0.001264 0.445420 2.309731 0.104731 -0.252617 0.092521 -0.253493
8.216667 3.122310 -0.218760 0.144040 3.024490 -0.212362 0.180571 0.652838 0.775918 3.268230 0.026799 0.341477 0.036984 0.012652 1 0.197954 0.074860 0.005317 0.075049 -0.010750 0.012591 0.016556 -0.086097 0 -0.353348 0.025698 0.354281 2.223634 0.179591 -0.247300 0.081771 -0.240902
8.233333 3.089370 -0.204946 0.143104 3.014070 -0.199261 0.172759 0.608657 0.712736 3.272580 0.024168 0.341683 0.042495 0.007500 1 0.274853 -0.032940 0.013814 0.035719 -0.010420 0.013101 0.016740 -0.044181 0 -0.378573 0.051208 0.382020 2.179453 0.146651 -0.233486 0.071351 -0.227801
8.250000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.608657 0.712736 3.272580 0.024168 0.341683 0.042495 0.007500 0 0.274853 -3.089370 0.204946 3.096161 -3.014070 0.199261 3.020649 0.000000 1 -3.467943 0.256154 3.477390 2.179453 -2.942719 -0.028540 -2.942719 -0.028540
8.266667 3.024600 -0.176439 0.139321 3.002040 -0.182524 0.165725 0.527119 0.646200 3.274300 0.022821 0.341015 0.044735 0.005862 1 0.267312 3.024600 -0.176439 3.029742 3.002040 -0.182524 3.007584 -0.081538 1 -0.421246 0.095466 0.431928 2.097915 0.081881 -0.204979 0.059321 -0.211064
8.283333 2.982220 -0.161135 0.137071 2.990230 -0.166156 0.159545 0.495287 0.583722 3.274570 0.021647 0.340756 0.044696 0.004240 1 0.264616 -0.042380 0.015304 0.045059 -0.011810 0.016368 0.020184 -0.031832 0 -0.454306 0.117027 0.469137 2.066083 0.039501 -0.189675 0.047511 -0.194696
8.300000 2.965600 -0.146973 0.136262 2.979480 -0.149931 0.154247 0.450943 0.523293 3.274620 0.020349 0.340741 0.044143 0.002103 1 0.259510 -0.016620 0.014162 0.021835 -0.010750 0.016225 0.019463 -0.044344 0 -0.457520 0.139357 0.478273 2.021739 0.022881 -0.175513 0.036761 -0.178471
8.316667 2.972710 -0.133459 0.136602 2.970560 -0.133620 0.149790 0.390357 0.462583 3.275630 0.018508 0.340894 0.044672 -0.001304 1 0.274863 0.007110 0.013514 0.015270 -0.008920 0.016311 0.018591 -0.060586 0 -0.432637 0.163283 0.462424 1.961153 0.029991 -0.161999 0.027841 -0.162160
8.333333 2.944770 -0.118255 0.134922 2.962140 -0.117568 0.145905 0.355554 0.405039 3.275540 0.016799 0.340984 0.043718 -0.004638 1 0.272970 -0.027940 0.015204 0.031809 -0.008420 0.016052 0.018126 -0.034803 0 -0.449470 0.184603 0.485903 1.926350 0.002051 -0.146795 0.019421 -0.146108
8.350000 2.896420 -0.102206 0.133053 2.953270 -0.101990 0.142615 0.342448 0.353201 3.273130 0.015929 0.340903 0.039769 -0.006419 1 0.257025 -0.048350 0.016049 0.050944 -0.008870 0.015578 0.017926 -0.013106 0 -0.491183 0.202974 0.531469 1.913244 -0.046299 -0.130746 0.010551 -0.130530
8.366667 2.931120 -0.088946 0.134597 2.946810 -0.085631 0.139916 0.231222 0.293509 3.273160 0.013003 0.340924 0.038993 -0.012311 1 0.268943 0.034700 0.013260 0.037147 -0.006460 0.016359 0.017589 -0.111226 0 -0.420169 0.229902 0.478954 1.802018 -0.011599 -0.117487 0.004091 -0.114171
8.383333 2.932710 -0.073310 0.134955 2.942000 -0.069312 0.137746 0.183298 0.235120 3.273440 0.010087 0.340826 0.038588 -0.018083 1 0.280456 0.001590 0.015636 0.015717 -0.004810 0.016319 0.017013 -0.047924 0 -0.402853 0.251720 0.475030 1.754094 -0.010009 -0.101850 -0.000719 -0.097852
8.400000 2.931730 -0.058370 0.134965 2.938760 -0.053848 0.135991 0.182260 0.184131 3.273560 0.008505 0.340556 0.038043 -0.021164 1 0.225465 -0.000980 0.014940 0.014972 -0.003240 0.015464 0.015800 -0.001038 0 -0.403557 0.268040 0.484462 1.753056 -0.010989 -0.086910 -0.003959 -0.082389
8.416667 2.881790 -0.042490 0.132924 2.933900 -0.037978 0.134480 0.103669 0.129493 3.271280 0.005956 0.340225 0.034390 -0.026078 1 0.276351 -0.049940 0.015879 0.052404 -0.004860 0.015870 0.016598 -0.078591 0 -0.424698 0.289952 0.514238 1.674465 -0.060929 -0.071031 -0.008819 -0.066518
